TIME;SPEED_NO;SPEED_EO;SPEED_DO;SPEED_3D;ACC_NO;ACC_EO;ACC_DO;X_O;Y_O;Z_O;ALTITUDE;LONGITUDE_RAD;LONGITUDE_DEG;LATITUDE;LATITUDE_DEG;E1_XO;E2_XO;E3_XO
342,16;-0,007423517;-0,065077487;0,057104237;0,086896961;0,000272096;-0,00017881;1,24919E-05;-73,61236475;322,4827697;63,98823207;3134,731955;0,203555091;11,66284759;0,821279257;47,05583521;-0,405134438;-0,907141955;-0,113840065
342,18;-0,009939258;-0,075879285;0,049989;0,09140763;0,000196546;-4,08881E-05;1,7941E-05;-73,61399047;322,480109;63,98931413;3134,730873;0,20355509;11,66284756;0,821279256;47,0558352;-0,405321502;-0,906778797;-0,116046082
342,2;-0,011541802;-0,085311686;0,046530685;0,09785909;0,000102492;8,65974E-05;3,17373E-06;-73,61561888;322,4774067;63,99034989;3134,729837;0,203555089;11,66284752;0,821279256;47,05583518;-0,405197461;-0,906562924;-0,118146868
342,22;-0,012357307;-0,095282969;0,049845382;0,108240978;1,81536E-05;0,00021653;-3,65898E-05;-73,61724945;322,4747086;63,99154611;3134,728641;0,203555089;11,66284749;0,821279256;47,05583517;-0,404868387;-0,906422664;-0,120330975
342,24;-0,010542936;-0,104447924;0,054437407;0,118253768;2,3392E-06;0,000328307;-9,23494E-05;-73,61890065;322,4720022;63,99270718;3134,72748;0,203555088;11,66284745;0,821279256;47,05583515;-0,404472944;-0,906350269;-0,122191769
342,26;0,005188118;-0,085816466;0,059775492;0,104711469;9,97738E-06;0,000478772;-0,000134287;-73,6197013;322,4710183;63,99384941;3134,726338;0,203555088;11,66284744;0,821279256;47,05583515;-0,403413415;-0,906253905;-0,126338739
342,28;0,015826521;-0,07100477;0,06168367;0,095378359;1,02489E-05;0,000591779;-0,000151794;-73,62045895;322,4700763;63,99474779;3134,72544;0,203555088;11,66284743;0,821279255;47,05583514;-0,402625831;-0,906145084;-0,129589843
342,3;0,022577628;-0,059963996;0,06361693;0,090291439;-5,12888E-06;0,000686603;-0,00014789;-73,62118015;322,469173;63,99560799;3134,724579;0,203555088;11,66284742;0,821279255;47,05583513;-0,402075536;-0,906003383;-0,13226161
342,32;0,027885117;-0,050207846;0,061771719;0,084345437;-3,55354E-05;0,000781774;-0,000135671;-73,62188745;322,4682824;63,99623148;3134,723956;0,203555087;11,6628474;0,821279255;47,05583513;-0,401698047;-0,905833543;-0,134552111
342,34;0,036019608;-0,05839793;0,056282036;0,088743439;-0,000119963;0,000705428;-0,000120004;-73,62220581;322,4663661;63,99686871;3134,723319;0,203555087;11,66284738;0,821279255;47,05583512;-0,402041133;-0,905623369;-0,134941619
342,36;0,041604296;-0,065830769;0,051968968;0,093623615;-0,000180007;0,000658588;-0,000111731;-73,622499;322,4644182;63,99770653;3134,722481;0,203555086;11,66284735;0,821279255;47,05583512;-0,402254259;-0,90557902;-0,134603675
342,38;0,043951766;-0,070392936;0,048581517;0,096161774;-0,00022108;0,000631096;-0,000109914;-73,62275982;322,4624429;63,99849728;3134,721691;0,203555086;11,66284733;0,821279255;47,05583512;-0,402356319;-0,905622209;-0,134006747
342,4;0,044063283;-0,072600032;0,046144449;0,096652199;-0,000250603;0,000590172;-0,000114509;-73,62299876;322,460445;63,99924074;3134,720947;0,203555086;11,6628473;0,821279255;47,05583512;-0,402380975;-0,905691936;-0,133460358
342,42;0,081416831;-0,095743226;0,044772127;0,133416674;-0,000173746;0,000521325;-0,000141177;-73,62081042;322,4570575;63,99994172;3134,720246;0,203555085;11,66284726;0,821279255;47,05583514;-0,40344153;-0,905154265;-0,133905523
342,44;0,111030248;-0,114265404;0,037472187;0,163671816;-0,000140622;0,000465562;-0,000184424;-73,61854126;322,4535995;64,00018124;3134,720007;0,203555084;11,66284721;0,821279256;47,05583516;-0,404101409;-0,904853155;-0,133950811
342,46;0,13502923;-0,128706774;0,032099062;0,189284644;-0,000141879;0,000412953;-0,000242061;-73,61621347;322,4501022;64,00038778;3134,719801;0,203555083;11,66284716;0,821279256;47,05583518;-0,40445772;-0,904767736;-0,133451477
342,48;0,154218499;-0,140266436;0,025072219;0,209968175;-0,000119836;0,000348337;-0,000298837;-73,61383765;322,4465785;64,00036059;3134,719828;0,203555082;11,66284712;0,821279257;47,0558352;-0,404564607;-0,90487137;-0,132420853
342,5;0,147139971;-0,116591335;0,019239725;0,188716395;-0,000100492;0,000331589;-0,000314389;-73,61285459;322,4451178;64,00033003;3134,719859;0,203555082;11,6628471;0,821279257;47,05583521;-0,403130449;-0,905540386;-0,132221215
342,52;0,13920875;-0,098696977;0,017693819;0,171561186;-0,000100512;0,000325285;-0,000286937;-73,61184041;322,4437081;64,0004832;3134,719706;0,203555082;11,66284708;0,821279257;47,05583522;-0,402000256;-0,906217848;-0,13101529
342,54;0,13195348;-0,084521754;0,01313146;0,157251655;-0,000125339;0,000311351;-0,000260579;-73,61082118;322,4423312;64,00039533;3134,719794;0,203555081;11,66284706;0,821279257;47,05583523;-0,401097439;-0,906932216;-0,12882081
342,56;0,126441066;-0,07401318;0,009660753;0,146828554;-0,000140888;0,000263942;-0,000242951;-73,60981337;322,4409887;64,00026431;3134,719925;0,203555081;11,66284704;0,821279257;47,05583524;-0,400379226;-0,907677077;-0,125772808
342,58;0,097025985;-0,075361754;0,007553578;0,123087336;-0,000115595;0,000138959;-0,000209916;-73,61061026;322,4389759;64,000082;3134,720107;0,203555081;11,66284702;0,821279257;47,05583523;-0,399685049;-0,908756255;-0,120058032
342,6;0,071547479;-0,075677606;0,004532281;0,104243385;-8,96064E-05;6,47251E-05;-0,000162837;-73,61141709;322,4369476;63,99987288;3134,720316;0,20355508;11,66284699;0,821279257;47,05583522;-0,399134406;-0,909702411;-0,114600386
342,62;0,049879874;-0,075172057;-0,000906295;0,090220072;-7,34165E-05;1,93004E-05;-0,000119446;-73,61224791;322,4349079;63,99960937;3134,72058;0,20355508;11,66284696;0,821279257;47,05583521;-0,398708164;-0,910486504;-0,109754846
342,64;0,032906557;-0,075072898;-0,004367003;0,082084421;3,88112E-05;-2,1627E-05;-8,22316E-05;-73,6131198;322,4328708;63,99952994;3134,720659;0,203555079;11,66284694;0,821279257;47,05583521;-0,398423335;-0,911094201;-0,105670254
342,66;0,03148587;-0,056010424;-0,006855305;0,064618285;0,000146138;-9,75744E-05;-5,76975E-05;-73,6132821;322,4320281;63,99939699;3134,720792;0,203555079;11,66284693;0,821279257;47,0558352;-0,397985543;-0,911488508;-0,103904801
342,68;0,030047352;-0,041400072;-0,007935813;0,051766654;0,00023995;-0,000141148;-2,45192E-05;-73,61347671;322,4312101;63,99924242;3134,720947;0,203555079;11,66284692;0,821279257;47,0558352;-0,397623366;-0,911794303;-0,102600233
342,7;0,02932527;-0,031118108;-0,008438268;0,043583396;0,000305141;-0,000157635;1,95399E-05;-73,6136944;322,4304388;63,99907419;3134,721115;0,203555079;11,66284691;0,821279257;47,0558352;-0,397285144;-0,912087341;-0,101297561
342,72;0,029354919;-0,02385771;-0,008103224;0,038685447;0,000413482;-0,000137737;4,25043E-05;-73,61392784;322,4296997;63,998844;3134,721346;0,203555078;11,6628469;0,821279256;47,0558352;-0,39700529;-0,912350084;-0,100020619
342,74;0,033809595;-0,005478137;-0,009265376;0,035481627;0,00051152;-0,000141281;2,44805E-05;-73,61379002;322,4298452;63,99857477;3134,721615;0,203555079;11,6628469;0,821279257;47,0558352;-0,39647556;-0,912594228;-0,099894467
342,76;0,035356708;0,008113764;-0,011442983;0,038037769;0,000583431;-0,000163652;1,05417E-05;-73,61363345;322,4300401;63,99825906;3134,72193;0,203555079;11,6628469;0,821279257;47,0558352;-0,396044423;-0,912780213;-0,099905443
342,78;0,035650336;0,017401667;-0,011983004;0,041441005;0,000625708;-0,00019259;5,28474E-06;-73,61346972;322,4302794;63,99812114;3134,722068;0,203555079;11,6628469;0,821279257;47,0558352;-0,395685487;-0,912915676;-0,100089779
342,8;0,036376791;0,023475916;-0,002883445;0,043390135;0,000682576;-0,000220826;8,01304E-06;-73,61331461;322,4305531;63,99859484;3134,721595;0,203555079;11,66284691;0,821279257;47,0558352;-0,39535773;-0,913033707;-0,100308101
342,82;0,000101819;0,006516953;0,005249759;0,00836905;0,000655646;-0,000228517;9,83395E-06;-73,61564426;322,4294675;63,99907742;3134,721112;0,203555078;11,66284689;0,821279256;47,05583518;-0,394987442;-0,913516426;-0,097327589
342,84;-0,027548096;-0,006716641;0,011854645;0,030733426;0,000635294;-0,000224999;7,68033E-06;-73,61803379;322,4283146;63,99956462;3134,720625;0,203555078;11,66284688;0,821279256;47,05583516;-0,394637153;-0,913932633;-0,094808543
342,86;-0,048707167;-0,016549788;0,016148537;0,053917148;0,00059626;-0,000228535;2,94337E-06;-73,62047432;322,4271255;64,00006945;3134,72012;0,203555078;11,66284686;0,821279255;47,05583514;-0,394363824;-0,914280329;-0,092567026
342,88;-0,064699861;-0,023325438;0,018755715;0,071287621;0,000492448;-0,000243951;2,94376E-06;-73,62296022;322,425905;64,00058746;3134,719602;0,203555078;11,66284685;0,821279255;47,05583512;-0,394157736;-0,914558485;-0,090677762
342,9;-0,052232203;-0,020123688;0,020425507;0,059584957;0,000424493;-0,000209393;7,43348E-06;-73,62373249;322,425184;64,00111751;3134,719072;0,203555077;11,66284684;0,821279255;47,05583511;-0,394134231;-0,914484938;-0,091517788
342,92;-0,043095979;-0,017718737;0,022075329;0,051561005;0,000364325;-0,000182479;1,14073E-05;-73,62446648;322,4244703;64,00164036;3134,718549;0,203555077;11,66284683;0,821279255;47,0558351;-0,394098648;-0,914436642;-0,092151417
342,94;-0,036682927;-0,016029641;0,024589193;0,046981006;0,000319573;-0,000163519;2,4007E-05;-73,6251702;322,4237636;64,00214924;3134,71804;0,203555077;11,66284682;0,821279255;47,0558351;-0,394048791;-0,914410833;-0,092619543
342,96;-0,030631857;-0,015981448;0,026151426;0,043331448;0,000222862;-0,000121237;4,68228E-05;-73,62586955;322,4230736;64,00266345;3134,717526;0,203555077;11,66284681;0,821279255;47,05583509;-0,394002393;-0,914377571;-0,093143823
342,98;-0,010088838;-0,022072532;0,02738914;0,036594348;0,000206741;-7,17727E-05;7,95345E-05;-73,62551838;322,4220473;64,00317562;3134,717014;0,203555077;11,66284679;0,821279255;47,05583509;-0,394305333;-0,914114791;-0,094432266
343;0,004759227;-0,026271107;0,028321109;0,0389218;0,000199178;-2,14762E-05;9,99455E-05;-73,62511159;322,4209761;64,00368673;3134,716503;0,203555076;11,66284678;0,821279255;47,0558351;-0,394465183;-0,913920404;-0,095638458
343,02;0,015980182;-0,029606806;0,028674039;0,044205539;0,000198589;2,67238E-05;8,14582E-05;-73,6246686;322,4198968;64,00420097;3134,715989;0,203555076;11,66284677;0,821279255;47,0558351;-0,394551316;-0,913774366;-0,096672995
343,04;0,024214964;-0,032937689;0,028866829;0,050045476;0,000217469;0,000110462;1,64826E-05;-73,62419603;322,418818;64,00471479;3134,715475;0,203555076;11,66284675;0,821279255;47,05583511;-0,394559172;-0,913679224;-0,097536328
343,06;0,019887438;-0,053863956;0,028994368;0,064323473;0,000227255;0,000118564;-3,73508E-05;-73,62436163;322,4165066;64,00522634;3134,714964;0,203555075;11,66284672;0,821279255;47,0558351;-0,394967829;-0,91367543;-0,095904241
343,08;0,016725812;-0,069941916;0,032760401;0,079024479;0,000226886;0,000132729;-7,48918E-05;-73,62456006;322,4141555;64,00593692;3134,714253;0,203555075;11,66284669;0,821279255;47,0558351;-0,395156925;-0,91371274;-0,094763039
343,1;0,01507605;-0,081943931;0,036116159;0,090810088;0,000215575;0,000140243;-0,000109488;-73,62478361;322,4117682;64,00663752;3134,713553;0,203555074;11,66284666;0,821279255;47,0558351;-0,395208258;-0,913790575;-0,093793489
343,12;0,013636789;-0,0905034;0,038642959;0,099348406;0,000181556;0,000146501;-0,00013996;-73,62501304;322,409349;64,00733275;3134,712858;0,203555074;11,66284663;0,821279255;47,0558351;-0,395213778;-0,913880002;-0,092894629
343,14;-0,017399548;-0,080841355;0,039031757;0,091441495;9,50459E-05;0,000139548;-0,000153959;-73,6271012;322,40793;64,00803649;3134,712154;0,203555073;11,66284661;0,821279254;47,05583508;-0,394469658;-0,914408059;-0,090838268
343,16;-0,041579292;-0,074059737;0,037822658;0,092974382;1,42975E-05;0,000124282;-0,000150244;-73,62927107;322,4065168;64,00873973;3134,711451;0,203555073;11,66284659;0,821279254;47,05583506;-0,39393908;-0,914780077;-0,089383514
343,18;-0,060497714;-0,06959293;0,036599425;0,099210217;-5,78833E-05;0,000107776;-0,000129078;-73,63149956;322,4051297;64,00943035;3134,71076;0,203555073;11,66284657;0,821279254;47,05583504;-0,393554502;-0,91503449;-0,088468842
343,2;-0,073821094;-0,066135264;0,036627047;0,10566441;-0,000254717;9,33274E-05;-8,4868E-05;-73,63378856;322,4037554;64,01009697;3134,710094;0,203555073;11,66284655;0,821279253;47,05583502;-0,393266444;-0,915221548;-0,087812428
343,22;-0,062972067;-0,07155137;0,036045861;0,101903797;-0,000367023;6,22044E-05;-4,10701E-05;-73,63473678;322,401882;64,01076554;3134,709425;0,203555072;11,66284653;0,821279253;47,05583501;-0,393567446;-0,915042084;-0,088332611
343,24;-0,054764763;-0,075040874;0,035072611;0,099299547;-0,000444603;2,88375E-05;-5,61705E-06;-73,63576907;322,3999902;64,01142359;3134,708767;0,203555072;11,6628465;0,821279253;47,055835;-0,393784604;-0,914910205;-0,088729947
343,26;-0,047959264;-0,077628048;0,035343728;0,097853891;-0,00049346;3,23732E-06;1,63151E-05;-73,63678895;322,3980899;64,01205679;3134,708134;0,203555071;11,66284648;0,821279253;47,05583499;-0,39393679;-0,914824479;-0,088938056
343,28;-0,041807833;-0,079531224;0,036446867;0,096961253;-0,000555062;-5,37395E-05;5,49829E-06;-73,63780269;322,3961832;64,01267053;3134,70752;0,203555071;11,66284645;0,821279253;47,05583498;-0,394021552;-0,914779852;-0,089021561
343,3;-0,044768259;-0,065536953;0,036865464;0,087512009;-0,00061254;-3,82099E-05;-5,72004E-06;-73,63932872;322,3953168;64,013282;3134,706909;0,203555071;11,66284644;0,821279253;47,05583497;-0,393469223;-0,914975349;-0,089454347
343,32;-0,047665549;-0,055260432;0,036434016;0,08156689;-0,000653344;-3,43812E-05;-1,47477E-05;-73,6408438;322,3944566;64,01389124;3134,7063;0,20355507;11,66284643;0,821279252;47,05583496;-0,393090623;-0,91513474;-0,08948838
343,34;-0,050293631;-0,047232856;0,035050498;0,077388173;-0,000677104;-3,11576E-05;-3,59798E-05;-73,64235534;322,3936168;64,01450078;3134,70569;0,20355507;11,66284642;0,821279252;47,05583494;-0,392845249;-0,9152726;-0,089155359
343,36;-0,05226639;-0,040754152;0,033758971;0,074379732;-0,000732736;1,32435E-05;-7,02334E-05;-73,64387081;322,3927919;64,0151011;3134,70509;0,20355507;11,66284641;0,821279252;47,05583493;-0,392679797;-0,915400851;-0,088565564
343,38;-0,041193444;-0,045619011;0,030426513;0,068584012;-0,000781186;2,73886E-05;-0,000116072;-73,64450452;322,3912775;64,01546591;3134,704725;0,20355507;11,66284639;0,821279252;47,05583492;-0,393145632;-0,915252782;-0,088027588
343,4;-0,033345952;-0,048826082;0,027753299;0,065316034;-0,000821259;4,90456E-05;-0,00016305;-73,64511965;322,3897534;64,01580189;3134,704389;0,203555069;11,66284637;0,821279252;47,05583492;-0,39354325;-0,915113098;-0,087702503
343,42;-0,026422556;-0,051010026;0,025912285;0,063020796;-0,000859444;6,55464E-05;-0,000198123;-73,64573269;322,3882225;64,01610821;3134,704083;0,203555069;11,66284635;0,821279252;47,05583491;-0,393896087;-0,914970349;-0,087607841
343,44;-0,020669376;-0,052978984;0,024242755;0,061819957;-0,000878048;0,000165744;-0,000214574;-73,64633783;322,3866914;64,01639209;3134,703799;0,203555069;11,66284633;0,821279251;47,05583491;-0,394198336;-0,914814453;-0,08787598
343,46;-0,011383269;-0,047037729;0,021025724;0,052765593;-0,000883689;0,000195697;-0,000209241;-73,64658725;322,3856849;64,01667428;3134,703517;0,203555068;11,66284632;0,821279251;47,05583491;-0,394275653;-0,914644907;-0,089282719
343,48;-0,003666183;-0,042449459;0,016719603;0,045770543;-0,000884983;0,000218552;-0,000183639;-73,64681415;322,3846619;64,01694578;3134,703246;0,203555068;11,6628463;0,821279251;47,0558349;-0,394329801;-0,914520326;-0,090313789
343,5;0,001692206;-0,039046174;0,015930261;0,042204744;-0,000892181;0,000238212;-0,000152829;-73,64701226;322,3836494;64,017399;3134,702793;0,203555068;11,66284629;0,821279251;47,0558349;-0,394272658;-0,914456483;-0,091205331
343,52;0,00479843;-0,037040928;0,016461576;0,040817138;-0,000840402;0,000239664;-0,000138399;-73,64718595;322,38265;64,01780616;3134,702385;0,203555068;11,66284628;0,821279251;47,0558349;-0,394133332;-0,914415673;-0,092211138
343,54;0,002316782;-0,046118854;0,013017879;0,047976883;-0,000810224;0,000283916;-0,000125541;-73,64769853;322,3809586;64,01774246;3134,702449;0,203555067;11,66284625;0,821279251;47,0558349;-0,394243635;-0,914367532;-0,092216993
343,56;0,001802354;-0,052923667;0,011498987;0,054188464;-0,00079293;0,000307286;-0,00010545;-73,64823667;322,3792488;64,0176546;3134,702537;0,203555067;11,66284623;0,821279251;47,05583489;-0,394287709;-0,914317843;-0,092520724
