TIME;SPEED_NO;SPEED_EO;SPEED_DO;SPEED_3D;ACC_NO;ACC_EO;ACC_DO;X_O;Y_O;Z_O;ALTITUDE;LONGITUDE_RAD;LONGITUDE_DEG;LATITUDE;LATITUDE_DEG;E1_XO;E2_XO;E3_XO
40,2;-0,79961879;0,612363394;0,228352021;1,032726383;-0,001105235;0,00504222;0,00127202;-5,78801322;1,584685259;1,0144036;3197,714353;0,203481279;11,65861848;0,821289884;47,05644411;-0,593268034;-0,575376357;0,563005407
40,22;-0,827061223;0,633994615;0,228040836;1,06676242;-0,001114309;0,005007418;0,001258963;-5,811897706;1,599370778;1,017252519;3197,711504;0,203481282;11,65861868;0,82128988;47,0564439;-0,592770235;-0,577162685;0,561699817
40,24;-0,849190916;0,654560789;0,2328526;1,09717609;-0,001143918;0,004976252;0,00124861;-5,835815908;1,614286235;1,020501847;3197,708255;0,203481286;11,65861887;0,821289877;47,05644368;-0,591253404;-0,579055141;0,561350653
40,26;-0,869144747;0,667027945;0,24203635;1,12201625;-0,001191144;0,004942254;0,001237163;-5,859732443;1,629552674;1,023684743;3197,705072;0,203481289;11,65861907;0,821289873;47,05644347;-0,589583535;-0,581186923;0,560903749
40,28;-0,88371611;0,671965485;0,257361021;1,139616809;-0,001234439;0,004870361;0,001227146;-5,883785066;1,645166082;1,02655757;3197,702199;0,203481293;11,65861928;0,821289869;47,05644325;-0,587201254;-0,584739102;0,55970963
40,3;-0,882253796;0,648590381;0,266399476;1,12694717;-0,001272754;0,004782594;0,001215769;-5,907402146;1,658612028;1,029234304;3197,699523;0,203481296;11,65861946;0,821289865;47,05644304;-0,579966524;-0,587700145;0,564134178
40,32;-0,874896032;0,638633993;0,26970765;1,116261018;-0,001325077;0,004711127;0,001193898;-5,931078089;1,672296213;1,03226168;3197,696495;0,203481299;11,65861964;0,821289862;47,05644283;-0,572650601;-0,594007661;0,565001051
40,34;-0,865375856;0,627591085;0,258366488;1,099772333;-0,001389553;0,004656965;0,001157905;-5,954778568;1,686196981;1,035473424;3197,693283;0,203481302;11,65861982;0,821289858;47,05644261;-0,566506992;-0,601863369;0,562876818
40,36;-0,864710066;0,613067854;0,245368922;1,088017279;-0,001414847;0,004585245;0,001124487;-5,978387045;1,700241385;1,038719788;3197,690037;0,203481305;11,65862;0,821289854;47,0564424;-0,561583666;-0,610729815;0,558240879
40,38;-0,833245924;0,629538817;0,232286229;1,069848019;-0,001506846;0,004550345;0,001095417;-5,998831365;1,715253888;1,041810814;3197,686946;0,203481309;11,6586202;0,821289851;47,05644222;-0,56184167;-0,617264315;0,550743773
40,4;-0,804593061;0,637888775;0,216664029;1,0493881;-0,001598439;0,004519239;0,001064386;-6,019268592;1,729971792;1,044479435;3197,684277;0,203481312;11,6586204;0,821289848;47,05644203;-0,559989099;-0,623918063;0,545104082
40,42;-0,777766316;0,644595943;0,209896139;1,03173677;-0,001698916;0,00449044;0,00103642;-6,039704349;1,74453192;1,047118607;3197,681638;0,203481316;11,65862059;0,821289845;47,05644185;-0,55666253;-0,631017326;0,540318389
40,44;-0,759078879;0,654260623;0,202906665;1,022462137;-0,001764648;0,004410626;0,001012067;-6,060067725;1,759007358;1,04980864;3197,678948;0,203481319;11,65862078;0,821289841;47,05644167;-0,552531392;-0,63816009;0,536153673
40,46;-0,827014641;0,613157447;0,198953012;1,048569298;-0,00185596;0,004347513;0,001002503;-6,085057248;1,770816839;1,052750982;3197,676006;0,203481322;11,65862093;0,821289837;47,05644144;-0,539717806;-0,646504536;0,539199939
40,48;-0,889451679;0,577236581;0,19819159;1,078705829;-0,001963757;0,004296291;0,000960837;-6,110030198;1,783186721;1,055288009;3197,673469;0,203481324;11,6586211;0,821289834;47,05644122;-0,530646239;-0,655156166;0,53775921
40,5;-0,936966335;0,547724213;0,200468499;1,103673569;-0,002070717;0,004249358;0,000928859;-6,135106893;1,795601731;1,057741562;3197,671015;0,203481327;11,65862126;0,82128983;47,05644099;-0,524379554;-0,663155505;0,534088812
40,52;-0,967003505;0,516301004;0,216940692;1,11746399;-0,002219239;0,004195344;0,000911656;-6,160322722;1,808086257;1,060073261;3197,668683;0,20348133;11,65862143;0,821289826;47,05644077;-0,52021162;-0,670880369;0,528487844
40,54;-1,002351835;0,486787756;0,231761523;1,138149781;-0,002325364;0,00412149;0,000898121;-6,186481518;1,81945524;1,062426783;3197,66633;0,203481333;11,65862158;0,821289822;47,05644053;-0,516138756;-0,677159907;0,524457095
40,56;-1,029044913;0,47086688;0,231786817;1,15515115;-0,002431945;0,004060897;0,000888759;-6,21272087;1,830254544;1,064905602;3197,663851;0,203481335;11,65862172;0,821289817;47,0564403;-0,513829641;-0,681739823;0,520778182
40,58;-1,051443186;0,450222538;0,218117546;1,164391846;-0,002536583;0,004009197;0,000878844;-6,239001469;1,840967551;1,06753244;3197,661224;0,203481338;11,65862186;0,821289813;47,05644006;-0,513246199;-0,685560127;0,516319331
40,6;-1,065828023;0,425280596;0,203664275;1,165475053;-0,002602478;0,003989907;0,000864652;-6,265467718;1,851740977;1,07019014;3197,658566;0,20348134;11,658622;0,821289809;47,05643982;-0,514044017;-0,689397224;0,510382422
40,62;-1,042771759;0,424324272;0,205201032;1,144347628;-0,002683528;0,00391672;0,000888246;-6,290289021;1,863402044;1,07276215;3197,655994;0,203481343;11,65862215;0,821289805;47,0564396;-0,517824718;-0,693462463;0,50096644
40,64;-1,024044005;0,423929571;0,226222137;1,131175875;-0,00276637;0,00384804;0,000908829;-6,315088403;1,874513242;1,075156246;3197,6536;0,203481345;11,6586223;0,821289801;47,05643938;-0,519280108;-0,697542288;0,493743785
40,66;-1,027933977;0,463341812;0,230014504;1,150756519;-0,002850976;0,003783253;0,000927968;-6,339684075;1,884557249;1,077713065;3197,651043;0,203481348;11,65862243;0,821289798;47,05643916;-0,51914844;-0,699410595;0,491232854
40,68;-1,019912195;0,46589173;0,225151429;1,143664792;-0,002944649;0,003728003;0,000944737;-6,364392118;1,895130794;1,080401436;3197,648355;0,20348135;11,65862257;0,821289794;47,05643894;-0,51821055;-0,701707921;0,48894153
40,7;-0,990752652;0,47006353;0,1983633;1,114405015;-0,003015222;0,003727144;0,000966189;-6,388292822;1,906772719;1,083333612;3197,645423;0,203481353;11,65862273;0,82128979;47,05643872;-0,519207525;-0,704920844;0,483228879
40,72;-0,964157146;0,453761139;0,185288404;1,081586782;-0,003085654;0,003708115;0,000982702;-6,412166276;1,918731171;1,086185832;3197,64257;0,203481356;11,65862288;0,821289786;47,05643851;-0,521030989;-0,708304381;0,476268425
40,74;-0,948317443;0,460446559;0,178447828;1,069186903;-0,003161679;0,00367941;0,000985777;-6,435933488;1,930463429;1,08900098;3197,639755;0,203481358;11,65862304;0,821289782;47,05643829;-0,52312994;-0,710896796;0,470064689
40,76;-0,96201332;0,458805727;0,190951979;1,082790368;-0,003230029;0,00363222;0,00097595;-6,459356349;1,942831283;1,091867085;3197,636889;0,203481361;11,6586232;0,821289779;47,05643808;-0,525877009;-0,713358921;0,463219626
40,78;-0,963826295;0,469769438;0,198593443;1,090451194;-0,003292044;0,003587935;0,000959024;-6,480414903;1,955786346;1,094684414;3197,634072;0,203481364;11,65862337;0,821289775;47,05643789;-0,530333678;-0,714830133;0,455811442
40,8;-0,935339434;0,482278787;0,214969659;1,074087818;-0,003357871;0,003537568;0,000950575;-6,501832274;1,968209205;1,097438639;3197,631318;0,203481367;11,65862354;0,821289772;47,0564377;-0,531652787;-0,716635058;0,451419437
40,82;-0,889222925;0,481161202;0,227207222;1,036270542;-0,003427269;0,003482498;0,000927335;-6,523471696;1,980370624;1,100236596;3197,62852;0,20348137;11,6586237;0,821289769;47,05643751;-0,529981218;-0,719493928;0,44883003
40,84;-0,851443696;0,498307907;0,224213115;1,011700874;-0,003482349;0,003453732;0,000929281;-6,545056363;1,992174042;1,103270089;3197,625486;0,203481372;11,65862385;0,821289765;47,05643731;-0,5284713;-0,721455363;0,447459768
40,86;-0,830754123;0,467886563;0,222488927;0,979066683;-0,003522151;0,003401439;0,000930054;-6,565390244;2,003339822;1,106296822;3197,622459;0,203481375;11,658624;0,821289762;47,05643713;-0,528256653;-0,721566698;0,447533696
40,88;-0,826007112;0,433682992;0,218229155;0,95811933;-0,003570001;0,003342227;0,000926093;-6,585528753;2,014870946;1,10938911;3197,619367;0,203481378;11,65862415;0,821289759;47,05643695;-0,530507531;-0,722292402;0,443683948
40,9;-0,839569023;0,412756067;0,21948628;0,960946378;-0,003624331;0,003284633;0,00091316;-6,605456777;2,026442746;1,112435477;3197,616321;0,20348138;11,6586243;0,821289756;47,05643677;-0,532387135;-0,724146467;0,438378641
40,92;-0,84541023;0,422182445;0,218192005;0,969826904;-0,003687465;0,003196999;0,000899119;-6,625482623;2,037473631;1,115499565;3197,613256;0,203481383;11,65862445;0,821289753;47,05643659;-0,53260774;-0,726044743;0,4349575
40,94;-0,826653082;0,475134738;0,225337288;0,979737327;-0,003773866;0,003077584;0,000887027;-6,645176127;2,051986335;1,118502387;3197,610254;0,203481386;11,65862464;0,82128975;47,05643641;-0,535984689;-0,730704793;0,422836752
40,96;-0,79849643;0,518232638;0,21904708;0,976802559;-0,00386408;0,002974229;0,000879321;-6,665050266;2,065779191;1,121612357;3197,607144;0,203481389;11,65862482;0,821289747;47,05643624;-0,54016775;-0,732333586;0,414615871
40,98;-0,764942072;0,546421916;0,198633271;0,960816559;-0,003955377;0,002881845;0,000865298;-6,685019284;2,079351468;1,124879839;3197,603876;0,203481393;11,658625;0,821289743;47,05643606;-0,545617873;-0,732146875;0,407752487
41;-0,744499767;0,556500325;0,176300394;0,946073117;-0,00404383;0,002798613;0,000846143;-6,704817611;2,093489008;1,128201123;3197,600555;0,203481396;11,65862519;0,82128974;47,05643588;-0,551170103;-0,732165765;0,400180972
41,02;-0,750697828;0,544724464;0,175631645;0,943990702;-0,004111949;0,002748778;0,000820617;-6,724875355;2,10736508;1,131345021;3197,597411;0,203481399;11,65862537;0,821289737;47,0564357;-0,552636693;-0,733435056;0,395810188
41,04;-0,761636314;0,540214655;0,190809183;0,953063425;-0,004218882;0,002737298;0,000805709;-6,744800837;2,121819124;1,134341356;3197,594414;0,203481402;11,65862556;0,821289734;47,05643552;-0,551788596;-0,736556104;0,391170616
41,06;-0,793120999;0,548137092;0,208625355;0,986417624;-0,004303341;0,002691093;0,000809091;-6,764465061;2,136491496;1,137043964;3197,591712;0,203481406;11,65862575;0,821289731;47,05643534;-0,550173324;-0,739892416;0,387128566
41,08;-0,810743606;0,565250704;0,230855733;1,014942325;-0,004378212;0,00260887;0,000818266;-6,784396753;2,15088785;1,139914014;3197,588842;0,203481409;11,65862594;0,821289728;47,05643516;-0,547889276;-0,74263466;0,385111807
41,1;-0,777234266;0,590408113;0,242217769;1,00565615;-0,004495481;0,002498784;0,000810888;-6,802432061;2,165574959;1,142819039;3197,585937;0,203481412;11,65862614;0,821289725;47,056435;-0,546933674;-0,744349868;0,383153794
41,12;-0,747547169;0,606892449;0,236740211;0,991559954;-0,004599819;0,002402549;0,000793375;-6,820506959;2,179837973;1,145902117;3197,582854;0,203481416;11,65862633;0,821289722;47,05643484;-0,547351834;-0,744622198;0,382025853
41,14;-0,731973101;0,609837635;0,224020254;0,978709168;-0,004700196;0,002318557;0,000775572;-6,838443878;2,194247736;1,149076059;3197,57968;0,203481419;11,65862652;0,821289719;47,05643468;-0,549339472;-0,744371192;0,379654677
41,16;-0,731986957;0,605870325;0,214085117;0,974020633;-0,004775052;0,002255883;0,000769246;-6,856191813;2,208980471;1,152275618;3197,57648;0,203481422;11,65862671;0,821289717;47,05643452;-0,552663243;-0,744027069;0,375482437
41,18;-0,721204533;0,634021599;0,212542918;0,983510985;-0,004807311;0,002145655;0,000763619;-6,873007649;2,225746399;1,155374821;3197,573381;0,203481426;11,65862693;0,821289714;47,05643437;-0,558773438;-0,744579907;0,365202692
41,2;-0,692002533;0,65698333;0,219060043;0,979020891;-0,004846416;0,002040404;0,000763658;-6,890091785;2,24201679;1,158373981;3197,570382;0,20348143;11,65862714;0,821289711;47,05643421;-0,562474785;-0,744899478;0,35881316
41,22;-0,6571007;0,694796526;0,215358471;0,980256504;-0,004887348;0,001933686;0,000753271;-6,907312597;2,257659215;1,161423706;3197,567332;0,203481434;11,65862735;0,821289709;47,05643406;-0,564349082;-0,74464312;0,356394077
41,24;-0,6446939;0,711530329;0,197914392;0,980344705;-0,004898921;0,001826987;0,000736581;-6,924272456;2,273806879;1,164374372;3197,564381;0,203481437;11,65862756;0,821289706;47,05643391;-0,565685217;-0,744783855;0,353973508
41,26;-0,647918047;0,70710217;0,176082982;0,97508794;-0,004938986;0,00175223;0,000719986;-6,940384471;2,289683955;1,167342223;3197,561413;0,203481441;11,65862777;0,821289703;47,05643376;-0,566034735;-0,744954364;0,353054775
41,28;-0,650571504;0,700932822;0,164735673;0,970406072;-0,004986699;0,001677912;0,000703424;-6,956458203;2,30586262;1,170203257;3197,558552;0,203481445;11,65862799;0,821289701;47,05643362;-0,566827217;-0,745540771;0,350536538
41,3;-0,637143863;0,684870449;0,18496325;0,953525688;-0,0050386;0,001600004;0,000678828;-6,972668069;2,322277031;1,172985526;3197,55577;0,203481448;11,6586282;0,821289698;47,05643347;-0,567647955;-0,746708125;0,346702719
41,32;-0,626644756;0,710761883;0,199096722;0,968248734;-0,005118724;0,001514973;0,000651278;-6,988907012;2,337887537;1,175775743;3197,55298;0,203481452;11,65862841;0,821289696;47,05643333;-0,568882948;-0,746492701;0,345138868
41,34;-0,63758762;0,704934748;0,205051524;0,972366752;-0,005095084;0,001407057;0,000630776;-7,005318053;2,353148165;1,17862169;3197,550134;0,203481455;11,65862861;0,821289693;47,05643318;-0,569446206;-0,746075378;0,345112371
41,36;-0,64418476;0,699150382;0,198049166;0,971086368;-0,005082122;0,001301376;0,000611394;-7,021743607;2,368558007;1,181573856;3197,547182;0,203481459;11,65862881;0,821289691;47,05643303;-0,569966896;-0,74618648;0,344010865
41,38;-0,635280305;0,684330436;0,195093238;0,9539133;-0,005076791;0,001196421;0,000584255;-7,038294647;2,384215216;1,184239342;3197,544516;0,203481463;11,65862902;0,821289688;47,05643288;-0,5698149;-0,747403777;0,341611731
41,4;-0,616198707;0,693101685;0,186854963;0,94604734;-0,005041102;0,001087016;0,000559319;-7,054991548;2,399376317;1,186944211;3197,541811;0,203481466;11,65862922;0,821289685;47,05643273;-0,569364786;-0,748375201;0,340232714
41,42;-0,583215692;0,732298904;0,181296693;0,953556878;-0,005100066;0,000999346;0,000529708;-7,069647972;2,415921816;1,189776097;3197,538979;0,20348147;11,65862944;0,821289683;47,0564326;-0,573857249;-0,747729354;0,334048905
41,44;-0,564481562;0,743719162;0,174454154;0,949837816;-0,005156847;0,00090711;0,000507237;-7,084183863;2,432626465;1,192603529;3197,536152;0,203481474;11,65862966;0,821289681;47,05643247;-0,579389506;-0,746177039;0,327914054
41,46;-0,544747907;0,747120069;0,168714462;0,93989534;-0,005206311;0,000812522;0,000490746;-7,098728755;2,449444291;1,195412544;3197,533343;0,203481478;11,65862988;0,821289679;47,05643234;-0,584569706;-0,744865135;0,321642953
41,48;-0,537306913;0,749267895;0,180331148;0,939478802;-0,005247666;0,000712596;0,000476343;-7,113128704;2,466430512;1,198029014;3197,530726;0,203481482;11,6586301;0,821289676;47,05643221;-0,58779963;-0,74466208;0,316180299
41,5;-0,505419057;0,79143991;0,192538837;0,958591028;-0,005257698;0,000585367;0,000451244;-7,12350471;2,483633882;1,200469921;3197,528285;0,203481486;11,65863033;0,821289675;47,05643212;-0,593074936;-0,74216792;0,312168061
41,52;-0,475441078;0,810528733;0,204289836;0,961631625;-0,005270989;0,000467687;0,000426762;-7,133905804;2,500900689;1,202919593;3197,525836;0,203481489;11,65863056;0,821289673;47,05643203;-0,595713577;-0,740461159;0,311195448
41,54;-0,43673787;0,83766087;0,198763247;0,965361346;-0,00529229;0,000352082;0,000391952;-7,144431073;2,517994443;1,205306998;3197,523448;0,203481493;11,65863078;0,821289671;47,05643193;-0,595942949;-0,73953365;0,312956837
41,56;-0,394545414;0,851495523;0,179183829;0,955414859;-0,00532002;0,000257495;0,000361004;-7,155006874;2,535267658;1,207845524;3197,52091;0,203481497;11,65863101;0,82128967;47,05643184;-0,59552602;-0,739072477;0,314834296
41,58;-0,423063812;0,802219062;0,161557813;0,921216228;-0,005362236;0,000146558;0,000339054;-7,169023513;2,550507861;1,210534637;3197,518221;0,203481501;11,65863121;0,821289668;47,05643171;-0,588664642;-0,74111613;0,322832496
41,6;-0,469336345;0,762787444;0,155544588;0,909018926;-0,005406727;3,35725E-05;0,000325644;-7,182792147;2,565806706;1,212995943;3197,515759;0,203481504;11,65863141;0,821289665;47,05643159;-0,585610238;-0,742430014;0,325358761
41,62;-0,503582511;0,737115928;0,152393015;0,90562623;-0,005451402;-8,85722E-05;0,000308753;-7,196667114;2,580828406;1,215342603;3197,513413;0,203481508;11,65863161;0,821289663;47,05643146;-0,584483946;-0,74321421;0,325593544
41,64;-0,50937663;0,722132975;0,139835629;0,894703631;-0,005490931;-0,000222522;0,000292473;-7,210825237;2,595672969;1,217500094;3197,511255;0,203481511;11,65863181;0,821289661;47,05643134;-0,582098504;-0,745025495;0,325727406
41,66;-0,490218515;0,73242238;0,117958912;0,889196851;-0,005487512;-0,000377113;0,000275902;-7,224242854;2,61161355;1,219458915;3197,509296;0,203481515;11,65863202;0,821289659;47,05643121;-0,58039296;-0,747836913;0,322310352
41,68;-0,478217577;0,740720625;0,100510029;0,887390197;-0,005489504;-0,000527097;0,000277833;-7,237645656;2,627173314;1,221374404;3197,507381;0,203481519;11,65863222;0,821289657;47,05643109;-0,578425749;-0,750052801;0,320693699
41,7;-0,484355548;0,738490679;0,10917953;0,889881424;-0,005493042;-0,000667009;0,000275332;-7,25087965;2,642730166;1,223719168;3197,505036;0,203481522;11,65863243;0,821289655;47,05643098;-0,577506887;-0,751569431;0,318793327
41,72;-0,504592936;0,742202188;0,119325886;0,905382122;-0,005486972;-0,000830085;0,000267138;-7,263982912;2,658042742;1,225996303;3197,502759;0,203481526;11,65863263;0,821289653;47,05643086;-0,578460634;-0,751655279;0,316855862
41,74;-0,468885104;0,732077679;0,137164263;0,880116472;-0,005522411;-0,000946357;0,000255391;-7,27444429;2,672995591;1,228070424;3197,500685;0,203481529;11,65863282;0,821289651;47,05643076;-0,581482913;-0,749579417;0,316240918
41,76;-0,430656679;0,738136795;0,152882095;0,868149778;-0,005553221;-0,001070596;0,000229739;-7,284929689;2,687857011;1,230143429;3197,498612;0,203481532;11,65863302;0,821289649;47,05643067;-0,582682126;-0,748602918;0,316346663
41,78;-0,398629616;0,753138952;0,153327494;0,86581359;-0,005582756;-0,001193481;0,000205229;-7,295360093;2,702647581;1,232146331;3197,496609;0,203481536;11,65863322;0,821289648;47,05643058;-0,58251029;-0,748227222;0,31754966
41,8;-0,381437895;0,748639399;0,145473089;0,852712283;-0,005601005;-0,001289458;0,000194488;-7,305625947;2,717803931;1,23429763;3197,494457;0,203481539;11,65863342;0,821289646;47,05643048;-0,582312448;-0,748374872;0,317564582
41,82;-0,372641953;0,704283905;0,141194866;0,809205681;-0,005599381;-0,001368827;0,000189141;-7,316144178;2,731402823;1,236691338;3197,492064;0,203481543;11,65863359;0,821289645;47,05643039;-0,578867481;-0,749155231;0,321992047
41,84;-0,358783841;0,673023968;0,142479083;0,775878467;-0,005598273;-0,001454101;0,000179594;-7,326678568;2,74505138;1,239026667;3197,489728;0,203481546;11,65863377;0,821289643;47,05643029;-0,574821767;-0,751459793;0,323864347
41,86;-0,351556615;0,668412173;0,136326745;0,767431995;-0,005597274;-0,001546683;0,000166811;-7,337171437;2,758184794;1,240932642;3197,487822;0,203481549;11,65863395;0,821289641;47,0564302;-0,570996183;-0,753522352;0,325833429
41,88;-0,368292635;0,644332128;0,143687309;0,755942722;-0,005601612;-0,001659423;0,000152034;-7,347531688;2,771422656;1,242689117;3197,486066;0,203481552;11,65863412;0,82128964;47,05643011;-0,568120431;-0,755527457;0,326216857
41,9;-0,394968632;0,652108574;0,154455987;0,777883324;-0,005642607;-0,001808544;0,000150413;-7,357021726;2,785146182;1,244399371;3197,484356;0,203481555;11,6586343;0,821289638;47,05643002;-0,568481441;-0,756290922;0,323809965
41,92;-0,387101677;0,654332539;0,165802622;0,778131923;-0,005675043;-0,001955412;0,000140468;-7,366872309;2,798815969;1,246117453;3197,482637;0,203481558;11,65863448;0,821289637;47,05642993;-0,565857795;-0,758271894;0,32377259
41,94;-0,362178613;0,682741084;0,153995247;0,788050297;-0,005701673;-0,002098473;0,000133056;-7,376942731;2,811922432;1,2480868;3197,480668;0,203481561;11,65863466;0,821289635;47,05642984;-0,561192822;-0,76021958;0,327305372
41,96;-0,337239445;0,678755499;0,125156161;0,768181968;-0,005737907;-0,002231857;0,000124025;-7,386999893;2,825531907;1,250266605;3197,478488;0,203481564;11,65863483;0,821289633;47,05642975;-0,557162668;-0,762347003;0,329236705
41,98;-0,321275426;0,6393676;0,111834271;0,724234583;-0,005764637;-0,002365444;0,000110742;-7,395913377;2,837868527;1,252276742;3197,476478;0,203481567;11,658635;0,821289632;47,05642967;-0,553823028;-0,762843049;0,333692279
42;-0,316632186;0,611956375;0,110946325;0,697893712;-0,005786108;-0,002498437;9,16067E-05;-7,404686538;2,850239965;1,253941332;3197,474814;0,20348157;11,65863516;0,821289631;47,05642959;-0,55105983;-0,764081713;0,335428381
42,02;-0,30630002;0,60496176;0,108259334;0,686672059;-0,005802111;-0,002630549;7,4934E-05;-7,413522978;2,862348007;1,255649494;3197,473105;0,203481573;11,65863532;0,821289629;47,05642952;-0,54763938;-0,765782891;0,337146367
42,04;-0,283655069;0,591096356;0,108582759;0,664564005;-0,005834455;-0,002781266;6,24175E-05;-7,422476735;2,874583054;1,257605922;3197,471149;0,203481575;11,65863548;0,821289628;47,05642943;-0,543156622;-0,768442952;0,338343484
42,06;-0,260619634;0,584840101;0,101668588;0,6483032;-0,005875256;-0,002896975;4,15222E-05;-7,430850425;2,886585482;1,259627197;3197,469128;0,203481578;11,65863564;0,821289627;47,05642936;-0,538938531;-0,770805248;0,339712422
42,08;-0,248498788;0,559950311;0,101180715;0,620913468;-0,005905865;-0,003010758;2,60888E-05;-7,439097032;2,898897276;1,261650611;3197,467104;0,203481581;11,6586358;0,821289625;47,05642929;-0,53440107;-0,773971593;0,339681423
42,1;-0,252282151;0,560760153;0,110202623;0,624694206;-0,00592454;-0,003130105;1,0592E-05;-7,447208139;2,910736674;1,263567808;3197,465187;0,203481584;11,65863596;0,821289624;47,05642921;-0,530447834;-0,776468306;0,340179459
42,12;-0,256746244;0,555865997;0,114284975;0,622869726;-0,005907508;-0,003239026;-9,18648E-07;-7,455315678;2,922602374;1,265531867;3197,463223;0,203481586;11,65863611;0,821289623;47,05642914;-0,526789334;-0,778787334;0,340563188
42,14;-0,234170769;0,54645245;0,112396082;0,605044717;-0,005902027;-0,003328225;-1,63732E-05;-7,462697326;2,934433592;1,267539439;3197,461215;0,203481589;11,65863627;0,821289622;47,05642907;-0,523730657;-0,780767122;0,340747562
42,16;-0,212495979;0,541051134;0,111009132;0,591788728;-0,005898121;-0,00342644;-4,27793E-05;-7,470078138;2,946181267;1,269519282;3197,459235;0,203481592;11,65863642;0,82128962;47,05642901;-0,519509121;-0,783256271;0,341496541
42,18;-0,195708298;0,514847578;0,122769936;0,564306852;-0,005894071;-0,003532944;-7,00832E-05;-7,477382616;2,958327985;1,271393405;3197,457361;0,203481595;11,65863658;0,821289619;47,05642894;-0,514286509;-0,786756875;0,341354664
42,2;-0,1680553;0,525886583;0,122775389;0,56557323;-0,005867375;-0,003625534;-9,81535E-05;-7,484848291;2,969752501;1,273394362;3197,45536;0,203481597;11,65863674;0,821289618;47,05642887;-0,508916966;-0,789614794;0,342800232
42,22;-0,175545024;0,48596248;0,116898019;0,529755354;-0,005793435;-0,003739473;-0,000125591;-7,492685389;2,979020162;1,275479544;3197,453275;0,203481599;11,65863686;0,821289617;47,0564288;-0,50177542;-0,790967031;0,350132237
42,24;-0,185523446;0,436889088;0,113642697;0,488063199;-0,005735791;-0,003857361;-0,000142675;-7,500415153;2,988938378;1,277597432;3197,451157;0,203481602;11,65863699;0,821289616;47,05642874;-0,497848658;-0,792714316;0,351782215
42,26;-0,199880943;0,39349839;0,126815415;0,45921185;-0,005691713;-0,003979382;-0,000157957;-7,508064592;2,99899999;1,279551408;3197,449203;0,203481604;11,65863712;0,821289614;47,05642867;-0,493741587;-0,795326023;0,35167565
42,28;-0,231333729;0,388164802;0,140380283;0,473174209;-0,005712291;-0,004115749;-0,000172012;-7,515619067;3,008083515;1,281455998;3197,447299;0,203481606;11,65863724;0,821289613;47,0564286;-0,489258709;-0,797405391;0,353228762
