TIME;SPEED_NO;SPEED_EO;SPEED_DO;SPEED_3D;ACC_NO;ACC_EO;ACC_DO;X_O;Y_O;Z_O;ALTITUDE;LONGITUDE_RAD;LONGITUDE_DEG;LATITUDE;LATITUDE_DEG;E1_XO;E2_XO;E3_XO
66,2;-3,762468214;10,74311782;1,910379074;11,54210967;-0,017728381;-0,012848366;-0,00542276;-26,66992015;83,85816798;14,4756784;3184,252475;0,203500203;11,65970276;0,821286612;47,05625662;-0,282801044;-0,946113322;0,157775637
66,22;-3,792281575;10,7748202;1,988927278;11,5945669;-0,018215856;-0,013013268;-0,005280976;-26,77470707;84,14562613;14,52578506;3184,202364;0,203500269;11,65970655;0,821286595;47,05625568;-0,277135063;-0,946807939;0,163556975
66,24;-3,815952741;10,80135859;2,003729678;11,62952171;-0,018427647;-0,01315137;-0,005084318;-26,83902459;84,31819153;14,55580208;3184,172344;0,203500309;11,65970883;0,821286585;47,0562551;-0,273943852;-0,947061709;0,167418293
66,26;-3,84443501;10,82363594;1,997923345;11,65857938;-0,018486394;-0,013249988;-0,004943431;-26,90293842;84,49048687;14,58614139;3184,142002;0,203500348;11,6597111;0,821286575;47,05625453;-0,271720802;-0,946700571;0,17299085
66,28;-3,871061803;10,86478607;2,00096997;11,70609143;-0,018464681;-0,013251073;-0,004978644;-26,96676065;84,66265735;14,61673254;3184,111409;0,203500388;11,65971337;0,821286565;47,05625396;-0,270978899;-0,946225167;0,176715504
66,3;-3,932673489;10,90125507;2,018752259;11,76344522;-0,018699847;-0,013345396;-0,005136307;-27,03006504;84,83471607;14,6472165;3184,080922;0,203500428;11,65971563;0,821286555;47,05625339;-0,272317067;-0,946210309;0,174726834
66,32;-3,976812319;10,99532762;2,024493158;11,86637427;-0,018846551;-0,01345293;-0,005280716;-27,09272867;85,01165031;14,6780818;3184,050054;0,203500468;11,65971796;0,821286545;47,05625283;-0,274848381;-0,947235995;0,164931311
66,34;-3,972821721;11,05935087;2,00699521;11,9214338;-0,018836485;-0,01348549;-0,005353351;-27,17170445;85,23256089;14,71744801;3184,010685;0,203500519;11,65972088;0,821286533;47,05625212;-0,275607253;-0,947963123;0,159394354
66,36;-3,923735381;11,07027828;1,965563486;11,90840881;-0,018662751;-0,013543642;-0,0053106;-27,25115415;85,45417319;14,75716978;3183,97096;0,20350057;11,6597238;0,821286521;47,0562514;-0,272897492;-0,948197527;0,162629667
66,38;-3,883381954;11,11133459;1,933247405;11,92811205;-0,018789049;-0,014012911;-0,005231004;-27,33046456;85,67541659;14,79675941;3183,931367;0,203500621;11,65972671;0,821286508;47,05625069;-0,268772049;-0,947995438;0,170488227
66,4;-3,916364987;11,09203105;1,898340577;11,91531639;-0,01874146;-0,014305303;-0,005128956;-27,41135295;85,89504897;14,83619171;3183,891931;0,203500672;11,65972961;0,821286496;47,05624997;-0,262616143;-0,946668081;0,186687724
66,42;-3,989427028;11,03283417;1,845988492;11,87630546;-0,018524873;-0,014545604;-0,005085542;-27,51830358;86,1885084;14,8885214;3183,839597;0,203500739;11,65973347;0,821286479;47,05624901;-0,256247506;-0,944103584;0,207378008
66,44;-4,086539029;10,98504875;1,865058429;11,8680049;-0,01828819;-0,014617899;-0,005124636;-27,62551142;86,48165994;14,93994085;3183,788173;0,203500806;11,65973734;0,821286462;47,05624804;-0,251693297;-0,941401839;0,224528533
66,46;-4,133872117;10,97868655;1,918939805;11,88708488;-0,018541272;-0,015004468;-0,005030431;-27,73214022;86,77167384;14,99149583;3183,736614;0,203500873;11,65974116;0,821286445;47,05624709;-0,251937626;-0,940353973;0,228608482
66,48;-4,162049513;11,00758292;1,948398912;11,92836101;-0,018507582;-0,015258376;-0,004935886;-27,81137839;86,98821783;15,03084401;3183,697262;0,203500923;11,65974401;0,821286433;47,05624637;-0,253271218;-0,940753147;0,225471078
66,5;-4,169630789;11,01360121;1,94347804;11,93575885;-0,018468015;-0,015357219;-0,004896608;-27,8909207;87,2050535;15,07103465;3183,657068;0,203500973;11,65974687;0,82128642;47,05624566;-0,254721717;-0,942123791;0,217989929
66,52;-4,164563001;10,97279354;1,904953958;11,89010651;-0,01832625;-0,01534693;-0,004887651;-27,97082104;87,42271307;15,11129924;3183,6168;0,203501023;11,65974974;0,821286408;47,05624494;-0,257073147;-0,944503796;0,204513999
66,54;-4,133109216;10,79869791;1,883559278;11,71504434;-0,018471852;-0,015534181;-0,004854657;-28,05046139;87,63056241;15,15182881;3183,576268;0,203501071;11,65975248;0,821286395;47,05624423;-0,258257942;-0,944860168;0,201350684
66,56;-4,074620177;10,66995915;1,910408448;11,58016487;-0,018491106;-0,015744456;-0,004800697;-28,13044031;87,83796906;15,1916342;3183,536459;0,203501118;11,65975521;0,821286383;47,05624351;-0,257938629;-0,945766205;0,197468857
66,58;-4,038056667;10,57111059;1,969829085;11,48627474;-0,018291116;-0,015799257;-0,004888505;-28,21020844;88,04511392;15,23123697;3183,496853;0,203501166;11,65975794;0,82128637;47,05624279;-0,255731785;-0,94622684;0,198131322
66,6;-4,010366221;10,50712837;2,017563135;11,42599426;-0,018065725;-0,015851538;-0,0049416;-28,28998488;88,25223033;15,27094327;3183,457144;0,203501214;11,65976067;0,821286358;47,05624208;-0,252519492;-0,946446877;0,201177074
66,62;-3,982108492;10,58652796;2,049424575;11,49486422;-0,018072629;-0,015968465;-0,004958029;-28,36786334;88,46746918;15,31077028;3183,417313;0,203501263;11,65976351;0,821286346;47,05624138;-0,250890378;-0,947232676;0,199510087
66,64;-3,973207386;10,64963181;2,066420476;11,55297054;-0,018067906;-0,016110569;-0,004905916;-28,42961867;88,64042714;15,34252706;3183,385554;0,203501303;11,65976579;0,821286336;47,05624082;-0,250020896;-0,947687014;0,198441114
66,66;-3,981127887;10,6982505;2,081255851;11,60317064;-0,017833204;-0,016208897;-0,004919846;-28,49123996;88,81331468;15,37432504;3183,353753;0,203501343;11,65976807;0,821286326;47,05624027;-0,249559893;-0,947921089;0,197902673
66,68;-3,994540997;10,73687029;2,097659724;11,64632636;-0,017396231;-0,016287027;-0,004838687;-28,55280332;88,98654364;15,40615035;3183,321925;0,203501383;11,65977035;0,821286317;47,05623972;-0,249219331;-0,948054491;0,197692709
66,7;-4,00473444;10,76243672;2,117935074;11,67705404;-0,017266654;-0,016512142;-0,004731488;-28,6144091;89,15982278;15,43802722;3183,290046;0,203501422;11,65977263;0,821286307;47,05623916;-0,248507242;-0,948322275;0,197304367
66,72;-3,947716754;10,79992691;2,139902514;11,69624177;-0,016837251;-0,016582274;-0,004612474;-28,67234395;89,33405788;15,47014879;3183,257921;0,203501463;11,65977493;0,821286298;47,05623864;-0,249835426;-0,948924611;0,192676782
66,74;-3,895782809;10,8477789;2,162225945;11,72717578;-0,01625855;-0,016551527;-0,004447465;-28,77188657;89,62330431;15,52504087;3183,203025;0,203501529;11,65977874;0,821286282;47,05623775;-0,24959699;-0,950373384;0,185719608
66,76;-3,835431752;10,90093537;2,131633454;11,75094847;-0,015687846;-0,016480165;-0,004233642;-28,87066367;89,91307117;15,58068692;3183,147374;0,203501596;11,65978256;0,821286267;47,05623686;-0,249383282;-0,95159372;0,179659043
66,78;-3,819380724;10,93255675;2,055523932;11,76153242;-0,015410968;-0,016512219;-0,003959755;-28,97083889;90,20294718;15,63620129;3183,091855;0,203501662;11,65978638;0,821286251;47,05623596;-0,247702876;-0,952176469;0,178894543
66,8;-3,812478923;10,94850987;1,979401855;11,76107544;-0,01506589;-0,016451347;-0,003597985;-29,04536694;90,42017922;15,67826231;3183,049791;0,203501712;11,65978924;0,821286239;47,05623529;-0,246814784;-0,952062308;0,180720294
66,82;-3,819920777;10,92291497;1,94417409;11,73378366;-0,014520794;-0,016335433;-0,003262052;-29,1197837;90,63779102;15,71981936;3183,00823;0,203501762;11,65979211;0,821286228;47,05623463;-0,245103377;-0,95164744;0,1851796
66,84;-3,825761953;10,90617607;1,973418853;11,72499522;-0,014048581;-0,015941163;-0,00300082;-29,19433935;90,85558496;15,76120378;3182,966842;0,203501813;11,65979498;0,821286216;47,05623396;-0,242740384;-0,950697361;0,193006825
66,86;-3,754806067;10,95900753;2,034103965;11,76163227;-0,013689413;-0,01567726;-0,003024161;-29,26432475;91,07857229;15,80202738;3182,926015;0,203501864;11,65979792;0,821286205;47,05623333;-0,242611525;-0,949751285;0,197767904
66,88;-3,69793313;11,00587985;2,099636692;11,79883786;-0,013272075;-0,015406469;-0,003070547;-29,31941909;91,25758268;15,83471736;3182,893323;0,203501905;11,65980028;0,821286197;47,05623283;-0,242205678;-0,948881499;0,202386537
66,9;-3,662723982;11,07057678;2,155352176;11,85827813;-0,012743737;-0,01514984;-0,003196546;-29,37460627;91,43611614;15,8671275;3182,86091;0,203501946;11,65980263;0,821286188;47,05623234;-0,241786942;-0,948274674;0,2057042
66,92;-3,653680388;11,12697031;2,207380686;11,91769182;-0,012280818;-0,014947642;-0,003342991;-29,42971491;91,61487533;15,89977845;3182,828256;0,203501987;11,65980499;0,821286179;47,05623184;-0,242175148;-0,94825117;0,205355587
66,94;-3,652609523;11,16328458;2,240937503;11,9575198;-0,011368394;-0,014941315;-0,003492923;-29,48488261;91,79364518;15,93266247;3182,795369;0,203502028;11,65980734;0,821286171;47,05623135;-0,243125109;-0,948739534;0,201949194
66,96;-3,594825191;11,13186593;2,25509416;11,91329748;-0,010591675;-0,01492919;-0,003523156;-29,5362037;91,96750789;15,96603171;3182,761997;0,203502068;11,65980964;0,821286163;47,05623089;-0,245839517;-0,948374321;0,20037235
66,98;-3,541710327;11,12135076;2,249933333;11,88656194;-0,009821778;-0,014843271;-0,003595507;-29,60183382;92,18535627;16,00876669;3182,719259;0,203502118;11,65981251;0,821286152;47,0562303;-0,247930138;-0,949252407;0,193521352
67;-3,469475252;11,14904948;2,187453679;11,87954193;-0,009259727;-0,014744241;-0,003738877;-29,6674004;92,40304836;16,05190815;3182,676114;0,203502168;11,65981538;0,821286142;47,05622971;-0,248895822;-0,950393677;0,186554896
67,02;-3,385417766;11,11069985;2,119363856;11,80679498;-0,00848544;-0,01436287;-0,003886788;-29,73282862;92,62102671;16,09503782;3182,632981;0,203502219;11,65981825;0,821286132;47,05622912;-0,247802873;-0,951042465;0,184694248
67,04;-3,380123071;11,11692156;2,075088733;11,80326947;-0,007722734;-0,014141763;-0,003974793;-29,79884689;92,84359475;16,13792128;3182,590094;0,20350227;11,65982118;0,821286121;47,05622853;-0,2477945;-0,953242202;0,172994769
67,06;-3,404583029;11,15019804;2,085391072;11,84343522;-0,007028281;-0,01387463;-0,004045269;-29,88708999;93,13992068;16,19447866;3182,533531;0,203502338;11,65982509;0,821286108;47,05622774;-0,251672426;-0,955242224;0,155477595
67,08;-3,392809583;11,15850376;2,127124356;11,85529506;-0,006354445;-0,013686243;-0,004098864;-29,97563815;93,43687594;16,25095026;3182,477055;0,203502406;11,659829;0,821286094;47,05622694;-0,255879842;-0,955857791;0,144434726
67,1;-3,276324881;11,27217619;2,182520904;11,93983494;-0,005573175;-0,013782531;-0,004186016;-30,05867469;93,74060934;16,30807857;3182,419922;0,203502476;11,659833;0,821286081;47,0562262;-0,258849345;-0,955861864;0,139014798
67,12;-3,193471926;11,36261283;2,197491506;12,00567375;-0,004958842;-0,013913207;-0,004217225;-30,11937003;93,96973217;16,35070197;3182,377295;0,203502529;11,65983602;0,821286071;47,05622565;-0,257798888;-0,95570627;0,142004432
67,14;-3,160608195;11,45573637;2,174646998;12,08107733;-0,004450128;-0,014069831;-0,004235091;-30,17980316;94,19854578;16,39388693;3182,334106;0,203502581;11,65983904;0,821286062;47,05622511;-0,256315112;-0,955522053;0,14587724
67,16;-3,196443314;11,54710122;2,134070376;12,16992411;-0,003909778;-0,01407683;-0,004327998;-30,23961497;94,42754858;16,43721724;3182,290772;0,203502634;11,65984206;0,821286052;47,05622457;-0,258077974;-0,955289683;0,144282293
67,18;-3,172594468;11,49298812;2,155939361;12,11619603;-0,003202391;-0,01416161;-0,004484343;-30,29663686;94,65175288;16,48053414;3182,247452;0,203502686;11,65984501;0,821286043;47,05622406;-0,262438752;-0,953701473;0,146899292
67,2;-3,108587813;11,46933738;2,18928825;12,08312878;-0,002495724;-0,014105508;-0,004557988;-30,35412948;94,87557366;16,52336251;3182,20462;0,203502737;11,65984796;0,821286034;47,05622354;-0,265536589;-0,952822913;0,147033382
67,22;-3,036314875;11,43589033;2,233856631;12,04113413;-0,002128193;-0,014055435;-0,00454513;-30,41177173;95,09946167;16,56627249;3182,161706;0,203502789;11,65985091;0,821286025;47,05622303;-0,265285178;-0,95221031;0,151391214
67,24;-2,996076142;11,41420388;2,255748033;12,01452961;-0,001722433;-0,014007912;-0,004523098;-30,4692224;95,32352743;16,60928159;3182,118693;0,20350284;11,65985387;0,821286016;47,05622251;-0,263787454;-0,951877057;0,15603284
67,26;-3,008857104;11,41628392;2,27113697;12,02259634;-0,001398002;-0,013980185;-0,004583734;-30,52753943;95,54907288;16,65244948;3182,075522;0,203502892;11,65985684;0,821286007;47,05622199;-0,262749146;-0,952008405;0,156980519
67,28;-3,020865902;11,39726702;2,289864792;12,01111182;-0,001068018;-0,01388537;-0,004597308;-30,57383449;95,72930045;16,68688443;3182,041084;0,203502934;11,65985921;0,821286;47,05622157;-0,262996762;-0,952070661;0,156186299
67,3;-3,019119321;11,38847357;2,324717386;12,00902671;-0,000756708;-0,013741122;-0,004624303;-30,62032886;95,90951093;16,7217168;3182,006249;0,203502975;11,65986159;0,821285993;47,05622115;-0,263390689;-0,952057696;0,155600409
67,32;-3,01015523;11,39171335;2,359917451;12,01671245;-0,000503558;-0,013635117;-0,004677634;-30,66695932;96,08998689;16,75660783;3181,971355;0,203503017;11,65986397;0,821285985;47,05622074;-0,263243955;-0,952152896;0,155265846
67,34;-3,000618261;11,38498047;2,384370887;12,01277299;7,75129E-05;-0,013802604;-0,00470827;-30,71363856;96,27054172;16,7917348;3181,936225;0,203503058;11,65986635;0,821285978;47,05622032;-0,262067128;-0,952321033;0,1562225
67,36;-2,93907424;11,49797633;2,390682621;12,10607205;0,000546746;-0,013894973;-0,004804733;-30,7577778;96,45793981;16,82730943;3181,900647;0,203503101;11,65986882;0,821285971;47,05621992;-0,261865314;-0,953082353;0,15185712
67,38;-2,894835505;11,60590656;2,388887643;12,19770158;0,000915254;-0,013894808;-0,004875098;-30,8328637;96,76826108;16,8883294;3181,839622;0,203503173;11,65987291;0,821285959;47,05621925;-0,259089684;-0,953697268;0,152754893
67,4;-2,903198854;11,72183892;2,355664743;12,3036266;0,001399208;-0,013755119;-0,004917691;-30,90716988;97,07978355;16,94962256;3181,778324;0,203503244;11,65987701;0,821285948;47,05621858;-0,258281584;-0,953922072;0,15271969
67,42;-2,869175733;11,69002616;2,339430045;12,26221081;0,002184476;-0,013306325;-0,004933136;-30,97730112;97,38691795;17,01116903;3181,716772;0,203503315;11,65988106;0,821285937;47,05621795;-0,259793316;-0,952127594;0,161122552
67,44;-2,801998083;11,68730725;2,306237997;12,23777258;0,002888968;-0,013003089;-0,00490679;-31,02845258;97,6157694;17,05747617;3181,670462;0,203503368;11,65988407;0,821285929;47,05621749;-0,25972129;-0,950868466;0,168505231
67,46;-2,742119661;11,69018855;2,263582005;12,21898245;0,003439045;-0,012740996;-0,004999789;-31,07978124;97,84458983;17,10395478;3181,623979;0,20350342;11,65988709;0,821285921;47,05621703;-0,257167816;-0,949614357;0,17915716
67,48;-2,713747955;11,70708446;2,198050887;12,21686057;0,004408347;-0,012544841;-0,004954996;-31,13088919;98,07360142;17,15106088;3181,576869;0,203503473;11,65989011;0,821285913;47,05621657;-0,254719929;-0,94876754;0,186970355
67,5;-2,596240531;11,68002761;2,147549193;12,15629374;0,005051817;-0,012291239;-0,005029263;-31,17499246;98,29874186;17,19852148;3181,529405;0,203503525;11,65989308;0,821285906;47,05621617;-0,256131297;-0,946984525;0,193951198
67,52;-2,50532847;11,62674077;2,127998583;12,08247283;0,005523227;-0,01218675;-0,005140992;-31,21885672;98,52417589;17,24573692;3181,482186;0,203503576;11,65989605;0,821285899;47,05621578;-0,25761597;-0,94579866;0,197734437
67,54;-2,434418717;11,53752512;2,164570903;11,98858823;0,005921241;-0,012151976;-0,005204145;-31,2625541;98,74996373;17,29252954;3181,43539;0,203503628;11,65989902;0,821285892;47,05621539;-0,258778295;-0,944872711;0,200622417
67,56;-2,365575319;11,45497764;2,231864714;11,90771512;0,006640492;-0,012051344;-0,005146156;-31,30629545;98,97598353;17,33882841;3181,389087;0,20350368;11,659902;0,821285885;47,056215;-0,258091546;-0,943551846;0,207602187
67,58;-2,220063763;11,59713339;2,315290365;12,03257061;0,007120746;-0,011938628;-0,005077611;-31,34265273;99,21307428;17,38540354;3181,342508;0,203503735;11,65990513;0,82128588;47,05621467;-0,25960732;-0,941893869;0,213166551
67,6;-2,126078875;11,71234936;2,392695349;12,14184212;0,007435359;-0,011838373;-0,005009326;-31,37875076;99,44989226;17,43173808;3181,29617;0,203503789;11,65990825;0,821285874;47,05621435;-0,25861387;-0,940949281;0,218479557
67,62;-2,058161829;11,80287051;2,435089244;12,22593318;0,007584407;-0,011770604;-0,004969902;-31,41489143;99,68646393;17,47852082;3181,249383;0,203503844;11,65991136;0,821285868;47,05621402;-0,255679864;-0,94058572;0,223441963
67,64;-2,004261477;11,87597764;2,440942276;12,28877977;0,007624966;-0,011755418;-0,004978303;-31,45113508;99,92343619;17,52569231;3181,202208;0,203503898;11,65991449;0,821285863;47,0562137;-0,251618343;-0,940010802;0,230364713
67,66;-2,00252312;11,84400795;2,425365275;12,25451018;0,007882155;-0,011627709;-0,005009373;-31,48956666;100,1560001;17,57352216;3181,154374;0,203503952;11,65991755;0,821285856;47,05621335;-0,245809351;-0,937797912;0,245179197
67,68;-2,022414288;11,81017306;2,425000922;12,22501439;0,008079881;-0,011493703;-0,005061238;-31,51959891;100,3417041;17,61179044;3181,116103;0,203503995;11,65992;0,821285852;47,05621308;-0,242954127;-0,93644015;0,253087213
67,7;-2,042581942;11,76152583;2,459111256;12,18822625;0,008101427;-0,011404794;-0,005168381;-31,54962644;100,5278054;17,64996705;3181,077923;0,203504037;11,65992245;0,821285847;47,05621281;-0,241206451;-0,935837028;0,256960125
67,72;-2,050722091;11,71428166;2,515685299;12,15559659;0,008089444;-0,011400012;-0,005220915;-31,57979826;100,7143694;17,68790851;3181,039978;0,20350408;11,65992491;0,821285842;47,05621254;-0,239161422;-0,935585247;0,259773093
67,74;-2,042339043;11,67695823;2,58811461;12,1334595;0,0087785;-0,011561894;-0,005151883;-31,61017012;100,9008756;17,7258491;3181,002035;0,203504123;11,65992737;0,821285838;47,05621227;-0,235765627;-0,935002979;0,264922628
67,76;-1,926194777;11,70699607;2,649187478;12,15656932;0,00911314;-0,011724203;-0,005087208;-31,63570453;101,0890807;17,76377368;3180,964107;0,203504166;11,65992985;0,821285834;47,05621204;-0,232636609;-0,934054859;0,270964443
67,78;-1,809148645;11,79281301;2,73403328;12,2400325;0,00933932;-0,011713783;-0,005026394;-31,68119177;101,4013986;17,8298649;3180,898011;0,203504238;11,65993397;0,821285826;47,05621163;-0,224216924;-0,930157842;0,290745869
67,8;-1,716234949;11,83677199;2,725404544;12,26712939;0,009336852;-0,01172985;-0,004992452;-31,72523627;101,7147001;17,89660097;3180,831269;0,20350431;11,65993809;0,82128582;47,05621123;-0,215031537;-0,924881801;0,313616154
67,82;-1,671559027;11,99707572;2,603606435;12,38962073;0,009743718;-0,011518318;-0,004936591;-31,76344256;102,0338866;17,96429774;3180,763567;0,203504384;11,6599423;0,821285814;47,05621089;-0,214935854;-0,924941061;0,313506957
67,84;-1,720358062;12,03466469;2,525271805;12,41651254;0,009989816;-0,011275355;-0,005034613;-31,78916217;102,2748321;18,01370555;3180,714155;0,203504439;11,65994548;0,82128581;47,05621066;-0,220464568;-0,92757439;0,301663926
67,86;-1,689583828;12,10891031;2,471632499;12,47354679;0,010065014;-0,011126171;-0,005140219;-31,81598904;102,5151573;18,06326666;3180,66459;0,203504494;11,65994864;0,821285805;47,05621042;-0,230603889;-0,931539537;0,281168878
67,88;-1,566932033;12,1482529;2,398409567;12,48149402;0,010104633;-0,010991242;-0,005105114;-31,84399786;102,7561907;18,11321167;3180,614641;0,20350455;11,65995182;0,821285801;47,05621017;-0,233337939;-0,930866055;0,281143726
67,9;-1,422291129;12,08035231;2,305639363;12,38037951;0,010441873;-0,010909884;-0,005091857;-31,8669997;102,9921662;18,1640757;3180,563773;0,203504604;11,65995493;0,821285797;47,05620996;-0,233404711;-0,926425678;0,29539415
67,92;-1,355450713;12,02743064;2,266193783;12,31389332;0,010446414;-0,010720105;-0,005060595;-31,88384122;103,1801881;18,20495882;3180,522887;0,203504647;11,65995741;0,821285795;47,05620981;-0,232097563;-0,922584416;0,308169949
67,94;-1,307151662;11,97645225;2,276267745;12,26072791;0,010170307;-0,010560516;-0,005055085;-31,90096448;103,3685003;18,24504894;3180,482794;0,203504691;11,65995989;0,821285792;47,05620966;-0,231394764;-0,919460521;0,317881761
67,96;-1,279803972;11,94646171;2,308368361;12,23455803;0,009841535;-0,010466631;-0,005050668;-31,91827168;103,5570972;18,2848737;3180,442966;0,203504734;11,65996238;0,821285789;47,0562095;-0,230903165;-0,916391993;0,326970095
67,98;-1,280774312;11,92056621;2,362218018;12,21967085;0,010267448;-0,010597668;-0,00497182;-31,93545946;103,7457375;18,32455571;3180,403281;0,203504777;11,65996486;0,821285787;47,05620935;-0,230779977;-0,914044612;0,333561163
68;-1,242404043;11,94449612;2,450276052;12,25636194;0,01043496;-0,010608233;-0,005024853;-31,94964373;103,9388598;18,3641994;3180,363634;0,203504822;11,65996741;0,821285784;47,05620922;-0,231563157;-0,913344284;0,334933908
68,02;-1,195362266;11,94641397;2,569967337;12,27804666;0,010411596;-0,010604352;-0,004985211;-31,96887707;104,1795485;18,41354637;3180,314283;0,203504877;11,65997058;0,821285781;47,05620905;-0,229712235;-0,912582627;0,338267997
68,04;-1,130340792;11,97514784;2,678761158;12,32305147;0,01027658;-0,010536178;-0,004895463;-31,98810078;104,4200989;18,46322859;3180,264597;0,203504933;11,65997375;0,821285778;47,05620888;-0,225827629;-0,911995886;0,34244034
68,06;-1,093750063;12,01283219;2,783564169;12,37952567;0,010432649;-0,010527595;-0,004803926;-32,00696636;104,6603529;18,5132152;3180,214606;0,203504988;11,65997692;0,821285775;47,05620871;-0,221488091;-0,911914879;0,345476887
68,08;-1,005784211;12,08894975;2,847454236;12,46042951;0,010401623;-0,01056332;-0,004731174;-32,0225348;104,9033818;18,56394813;3180,163869;0,203505044;11,65998012;0,821285773;47,05620857;-0,218274872;-0,912184565;0,346807439
68,1;-0,921517626;12,16627372;2,869307897;12,5339674;0,010254204;-0,010559511;-0,004658332;-32,04424184;105,2268797;18,63404108;3180,093771;0,203505118;11,65998438;0,82128577;47,05620837;-0,213183355;-0,91120079;0,352513798
68,12;-0,852581206;12,18690396;2,831009012;12,54042004;0,009994567;-0,010461386;-0,004556163;-32,06500569;105,5516687;18,70456736;3180,023239;0,203505193;11,65998866;0,821285766;47,05620818;-0,207380452;-0,90865318;0,362412398
68,14;-0,688803912;12,10377335;2,755615596;12,43258611;0,010026339;-0,010174399;-0,004489425;-32,07456141;105,8725296;18,77555481;3179,952246;0,203505267;11,65999289;0,821285765;47,0562081;-0,207828722;-0,904398135;0,372654311
68,16;-0,598703525;12,07033303;2,702124674;12,38357231;0,009843302;-0,009871142;-0,004322275;-32,07849106;106,1124091;18,82824316;3179,899554;0,203505322;11,65999605;0,821285764;47,05620806;-0,210253093;-0,901969699;0,377152885
68,18;-0,527063468;12,05079083;2,674665493;12,35529;0,009446304;-0,009583355;-0,004120441;-32,08274951;106,3521992;18,88096224;3179,846831;0,203505377;11,65999921;0,821285764;47,05620803;-0,212259789;-0,898354094;0,384585105
68,2;-0,457515968;12,04117011;2,643879737;12,33649863;0,009030941;-0,009267727;-0,003844235;-32,08731037;106,5921782;18,9339482;3179,793841;0,203505432;11,66000237;0,821285763;47,05620798;-0,212825076;-0,892901163;0,396778276
68,22;-0,420923347;12,12245051;2,60298721;12,40590687;0,008651639;-0,009236282;-0,003755323;-32,09155538;106,8378037;18,98742477;3179,74036;0,203505489;11,66000561;0,821285762;47,05620795;-0,213792824;-0,889849488;0,403063912
68,24;-0,415169759;12,17528432;2,563111113;12,44907437;0,008233513;-0,009182823;-0,003711101;-32,09558432;107,0832095;19,04105147;3179,686729;0,203505545;11,66000885;0,821285762;47,05620791;-0,216213675;-0,886773641;0,408514572
68,26;-0,389941335;12,22080775;2,50291037;12,48057518;0,007828685;-0,009151332;-0,003709879;-32,09988877;107,3284002;19,09504321;3179,632733;0,203505602;11,66001208;0,821285761;47,05620787;-0,220272931;-0,883345529;0,413739668
68,28;-0,387219032;12,23734628;2,457098964;12,48759056;0,007660363;-0,009229494;-0,00365648;-32,10400049;107,5741198;19,1490371;3179,578735;0,203505658;11,66001532;0,82128576;47,05620783;-0,225145321;-0,878728412;0,420887115
68,3;-0,320928595;12,15967725;2,479114235;12,41397412;0,007298675;-0,00930935;-0,003703627;-32,10292164;107,8158044;19,20268437;3179,525084;0,203505714;11,6600185;0,82128576;47,05620784;-0,233239903;-0,871188454;0,432006741
68,32;-0,278494586;12,09657965;2,570363959;12,36978453;0,006900154;-0,009406578;-0,003774122;-32,1016474;108,057637;19,25589909;3179,471865;0,203505769;11,66002169;0,821285761;47,05620786;-0,239591143;-0,864984229;0,440906302
68,34;-0,223301399;12,06083502;2,682658198;12,35759928;0,006439254;-0,009431476;-0,003898902;-32,10062667;108,2989544;19,30879018;3179,41897;0,203505825;11,66002487;0,821285761;47,05620787;-0,243511118;-0,858329836;0,451632848
68,36;-0,155396049;12,05992706;2,774796469;12,37600437;0,00592613;-0,00938348;-0,003998019;-32,09985219;108,5399188;19,36185437;3179,365902;0,20350588;11,66002804;0,821285761;47,05620787;-0,245025123;-0,850887515;0,464707569
68,38;-0,1799709;12,10505287;2,833356565;12,43352741;0,00556258;-0,009453719;-0,004099752;-32,10244555;108,7821179;19,4153114;3179,31244;0,203505936;11,66003124;0,82128576;47,05620785;-0,244806056;-0,844264976;0,476745892
68,4;-0,213558045;12,13545025;2,843480831;12,46595937;0,005243973;-0,009524313;-0,004090196;-32,10492593;109,0243431;19,46948292;3179,258265;0,203505992;11,66003443;0,82128576;47,05620783;-0,246231323;-0,838564774;0,485982773
68,42;-0,256393179;12,15909415;2,799228616;12,4797832;0,004917269;-0,009605161;-0,004059623;-32,10727335;109,2665769;19,52441417;3179,203329;0,203506047;11,66003762;0,82128576;47,05620781;-0,250932612;-0,835198656;0,489362881
68,44;-0,289913327;12,14466894;2,775121356;12,46107266;0,004643619;-0,009750472;-0,00412374;-32,10968611;109,5095405;19,57935021;3179,148389;0,203506103;11,66004082;0,821285759;47,05620778;-0,258391681;-0,835627414;0,484727309
68,46;-0,181528108;12,18387875;2,761107199;12,4941413;0,004285402;-0,009764989;-0,004246634;-32,10718831;109,7571408;19,63434706;3179,093388;0,20350616;11,66004409;0,82128576;47,05620781;-0,269798647;-0,842539845;0,466192342
68,48;-0,061880953;12,20104632;2,751730968;12,50765302;0,003904864;-0,009722683;-0,004412294;-32,10484011;110,0050286;19,68905408;3179,038677;0,203506217;11,66004735;0,82128576;47,05620783;-0,279193088;-0,848099276;0,450309714
68,5;0,007702168;12,21276056;2,782903036;12,5258185;0,003532576;-0,009616931;-0,004498626;-32,10203251;110,2529182;19,74339534;3178,984331;0,203506274;11,66005062;0,821285761;47,05620785;-0,286301884;-0,852016525;0,438291081
68,52;0,051554973;12,24475015;2,831412457;12,56795372;0,003240451;-0,009582508;-0,004625308;-32,09901616;110,500792;19,79765267;3178,93007;0,203506331;11,66005389;0,821285761;47,05620788;-0,292359616;-0,854755583;0,428857491
